"id","nome","lat","lng","cidade","bairro","rua","ais","categoria"
"456","Cftv 04","-2886631","-40120642","ACARAU",,,"","JOHNATAN E KAIO"
"457","Cftv 06","-2886747","-40118387","ACARAU",,,"","JOHNATAN E KAIO"
"458","Cftv 07","-2887062999999999","-40113774","ACARAU",,,"","JOHNATAN E KAIO"
"459","Cftv 08","-2885477","-40115874","ACARAU",,,"","JOHNATAN E KAIO"
"460","Cftv 08","-2907497","-40118506","ACARAU",,,"","JOHNATAN E KAIO"
"461","Cftv 09","-2889177","-40115837","ACARAU",,,"","JOHNATAN E KAIO"
"462","Cftv 09","-2905101999999999","-40118581","ACARAU",,,"","JOHNATAN E KAIO"
"463","Cftv 10","-2885282","-40119533","ACARAU",,,"","JOHNATAN E KAIO"
"464","01 - CE - 354 - Av.General Alipio dos Santos","-3368997","-39819941","Amontada",,,"","JOHNATAN E KAIO"
"465","02 - CE - 176 - Rua Joveniano de Castro","-3350198","-39834142","Amontada",,,"","JOHNATAN E KAIO"
"466","03 - Av. Jaime Assis Henrique - CE - 176","-336622","-39831978","Amontada",,,"","JOHNATAN E KAIO"
"467","04 - Av. General Alipio dos Santos - Av. Jaime Assis Henrique","-3361776","-39830753","Amontada",,,"","JOHNATAN E KAIO"
"468","05 - Rua Francisco de Castro - Rua Manoel Eufrasio Rodrigues","-3359908","-39833742","Amontada",,,"","JOHNATAN E KAIO"
"469","06 - Av. General Alipio dos Santos - Rua Dona Maria Belo","-3363414","-39828158","Amontada",,,"","JOHNATAN E KAIO"
"470","07 - Rua Padre Manoel P. de Sousa - Rua Alfredo Rodrigues de Lima","-3361346000000001","-39833181","Amontada",,,"","JOHNATAN E KAIO"
"471","08 - Rua Martins Teixeira - Rua Dona Maria Belo","-3360664","-39827216","Amontada",,,"","JOHNATAN E KAIO"
"472","Base Raio","-3367495","-39822448","Amontada",,,"","JOHNATAN E KAIO"
"473","01 - CE-085 - Rua da Usina","-3019437","-41137321","Barroquinha",,,"","JOHNATAN E KAIO"
"474","02 - CE-085 - CE-187 - Rotatoria de Bitupita/Chaval","-3026455892088721","-4115963993895758","Barroquinha",,,"","JOHNATAN E KAIO"
"475","CAIXA DE EMENDAS","-3019189111676432","-4113965629292779,5","Barroquinha",,,"","JOHNATAN E KAIO"
"476","CAIXA DE EMENDAS","-3026539540489726","-4115967012012175","Barroquinha",,,"","JOHNATAN E KAIO"
"477","01 - R. Cap. Miguel Lopes, 2287 - Corregos Reinaldos","-3056080000000001,5","-40186107","Bela Cruz",,,"","JOHNATAN E KAIO"
"478","02 - Rua Capitao Miguel Lopes - Rodovia Rota Turistica Serra da Ibiapaba","-3054443","-4017462","Bela Cruz",,,"","JOHNATAN E KAIO"
"479","03 - Rua Coronel Duca - Rua Gabriel Florencio","-3057865","-40175337","Bela Cruz",,,"","JOHNATAN E KAIO"
"480","04 - Rua Sao Vicente - Rua Domingos Aguiar","-3054982","-40171096","Bela Cruz",,,"","JOHNATAN E KAIO"
"481","05 - Rua Santa Cruz - Rua Humaita","-3055102999999999","-40166322","Bela Cruz",,,"","JOHNATAN E KAIO"
"482","06 - Rua Cel. Duca - Rua Humaita","-3055825","-40166117","Bela Cruz",,,"","JOHNATAN E KAIO"
"483","07 - Rua Francisco Romao - Rua Sete de Setembro","-3057103","-40166727","Bela Cruz",,,"","JOHNATAN E KAIO"
"484","08 - Rua Dom Valfrido - Rua Humaita","-3067475","-40165857","Bela Cruz",,,"","JOHNATAN E KAIO"
"485","Base do Raio","-3053981","-40171694","Bela Cruz",,,"","JOHNATAN E KAIO"
"486","01 - Praca do Odus","-2890741","-40844625","Camocim",,,"","JOHNATAN E KAIO"
"487","02 - Praca Ilha do Amor","-2897554","-40840508","Camocim",,,"","JOHNATAN E KAIO"
"488","03 - Praca da Prefeitura","-2899686","-40839231","Camocim",,,"","JOHNATAN E KAIO"
"489","04 - Praca da Matriz","-2900872000000001","-40842219","Camocim",,,"","JOHNATAN E KAIO"
"490","Rua Vinte e Quatro de Maio - Rua Jose de Alencar","-2899624571247891","-4084268333333333,5","Camocim",,,"","JOHNATAN E KAIO"
"491","06 - Corredor Bancario","-2898121","-40841924","Camocim",,,"","JOHNATAN E KAIO"
"492","07 - Cadeia Publica","-2899775","-40843886","Camocim",,,"","JOHNATAN E KAIO"
"493","08 - Posto Siebra","-29039","-40850338","Camocim",,,"","JOHNATAN E KAIO"
"494","09 - Liceu de Camocim","-2915119","-4085013","Camocim",,,"","JOHNATAN E KAIO"
"495","10 - Rodoviaria","-2900605000000001","-40846396","Camocim",,,"","JOHNATAN E KAIO"
"496","01 - CE-085 - Em frente a Vila Olimpica","-2905707","-4019242","Cruz",,,"","JOHNATAN E KAIO"
"497","02 - Rua Vereador Mundico Martins - Rua Quartoze de Janeiro","-2921896","-40175791","Cruz",,,"","JOHNATAN E KAIO"
"498","03 - Av. Quatorze de Janeiro, CE-179, 1018, Cruz - CE - Em Frente a Prefeitura","-2930742","-40179649","Cruz",,,"","JOHNATAN E KAIO"
"499","04 - Rodovia Rota Turistica Serra da Ibiapaba - Trevo de Cruz","-2935912","-40181162","Cruz",,,"","JOHNATAN E KAIO"
"500","05 - Rua Miguel Albano - Rua Sete de Setembro","-2917298","-40173781","Cruz",,,"","JOHNATAN E KAIO"
"501","06 - CE-085 - Rua Coronel Texeira Pinto","-2917277","-4016996","Cruz",,,"","JOHNATAN E KAIO"
"502","07 - Rua Mundoca Muniz - Rua Inez Silveira","-292916","-40185019","Cruz",,,"","JOHNATAN E KAIO"
"503","08 - Av. Ten. Albano - Rua Cel. Teixeira Pinto","-2916104","-40175199","Cruz",,,"","JOHNATAN E KAIO"
"504","Base do Raio","-2912366","-40174235","Cruz",,,"","JOHNATAN E KAIO"
"505","01 - CE-362 - Rua Tabeliao Joaquim Jose Rodrigues","-38092575","-402647907","Forquilha",,,"","JOHNATAN E KAIO"
"506","02 - Av. Crianca Dante Valerio, 216 - Rua Francisco Martins Viana","-37977479","-402600134","Forquilha",,,"","JOHNATAN E KAIO"
"507","03 - Av. Crianca Dante Valerio - Rua Cinco de Fevereiro - Em Frente ao Terminal Rodoviario","-37990067","-402655411","Forquilha",,,"","JOHNATAN E KAIO"
"508","04 - Rua Joao Jeronimo da Costa - Rua Sao Francisco","-37999536","-402595901","Forquilha",,,"","JOHNATAN E KAIO"
"509","05 - Rua Jose Geronimo Costa Filho - Av. Gerardo Jose Dias de Loiola - Ref. Praca do Balneario Publico","-38041236","-402580345","Forquilha",,,"","JOHNATAN E KAIO"
"510","06 - Rua Amelia Paiva de Oliveira - Rua Jornalista Vicente Loiola","-38015427","-402608041","Forquilha",,,"","JOHNATAN E KAIO"
"511","07 - Rua Irmaos Liberato de Matos - Rua Primeiro de Maio","-38028784","-402686507","Forquilha",,,"","JOHNATAN E KAIO"
"512","08 - Rua Jonas Rodrigues da Mota - Rua Zilda Rodrigues de Oliveira","-38055385","-402693577","Forquilha",,,"","JOHNATAN E KAIO"
"513","01 - Cadeia Publica","-3117176000000001,5","-40831233","Granja",,,"","JOHNATAN E KAIO"
"514","02 - Praca da Melhor idade","-3117757000000001","-40830047","Granja",,,"","JOHNATAN E KAIO"
"515","03 - Corredor Colegial","-3120764","-40828916","Granja",,,"","JOHNATAN E KAIO"
"516","04 - Corredor da Folia","-3121594","-40827419","Granja",,,"","JOHNATAN E KAIO"
"517","05 - Mercado Municipal","-3119307","-40828253","Granja",,,"","JOHNATAN E KAIO"
"518","06 - Praca Chaves Neto","-311679","-40826966","Granja",,,"","JOHNATAN E KAIO"
"519","07 - Praca da Prefeitura","-3120000999999999","-40826131","Granja",,,"","JOHNATAN E KAIO"
"520","08 - Ponte Metalica","-3121517","-40822521","Granja",,,"","JOHNATAN E KAIO"
"521","09 - Posto Livramento","-3123874","-4082655","Granja",,,"","JOHNATAN E KAIO"
"522","10 - PRE","-3129329","-40834571","Granja",,,"","JOHNATAN E KAIO"
"523","Ponto 01","-3684514","-39584936","Itapaje",,,"","JOHNATAN E KAIO"
"524","Ponto 02","-3675973810865533","-3959513108186587","Itapaje",,,"","JOHNATAN E KAIO"
"525","Ponto 03","-3685603","-3958736","Itapaje",,,"","JOHNATAN E KAIO"
"526","Ponto 04 - R. Francisco Jason Barreto, 234
- FORUM","-3706401373870363","-3957118009426072,5","Itapaje",,,"","JOHNATAN E KAIO"
"527","Ponto 05","-3687556","-39590443","Itapaje",,,"","JOHNATAN E KAIO"
"528","Ponto 06","-3695724","-39579412","Itapaje",,,"","JOHNATAN E KAIO"
"529","Ponto 07","-3688071","-39582547","Itapaje",,,"","JOHNATAN E KAIO"
"530","Ponto 08","-3681932","-39582391","Itapaje",,,"","JOHNATAN E KAIO"
"531","01 - BR 402, Entrada da Cidade Proximo a prefeitura","-3482806000000001","-3956525","Itapipoca",,,"","JOHNATAN E KAIO"
"532","02 - Av. Anastacio Braga - Av. Jose do Patrocinio","-3500659","-3957941","Itapipoca",,,"","JOHNATAN E KAIO"
"533","03 - Av. Anastacio Braga - Rua Jose Romero","-3499278","-39583472","Itapipoca",,,"","JOHNATAN E KAIO"
"534","04 - Av. Esau Alves - Av. Anastacio Braga","-3495414","-39590438","Itapipoca",,,"","JOHNATAN E KAIO"
"535","05 - Rua Vicente Siebra - Rua Cristo Redentor","-3485149","-39574487","Itapipoca",,,"","JOHNATAN E KAIO"
"536","06 - Av. Anastacio Braga","-3492861","-39600167","Itapipoca",,,"","JOHNATAN E KAIO"
"537","07 - Rua Eubia Barroso","-3507582999999999","-39583444","Itapipoca",,,"","JOHNATAN E KAIO"
"538","08 - Horto do Cruzeiro","-3488778","-39578667","Itapipoca",,,"","JOHNATAN E KAIO"
"539","09 - Rua Jose do Patrocinio - Praca dos 3 Climas","-3497684","-39578318","Itapipoca",,,"","JOHNATAN E KAIO"
"540","10 - Av. Duque de Caxias - Rua Inocencio Braga","-3500937","-39581801","Itapipoca",,,"","JOHNATAN E KAIO"
"541","01 - Av. Joao Batista Rios, 573 - CE-085 - Em Frente ao Leo Motos","-2918819","-39926116","Itarema",,,"","JOHNATAN E KAIO"
"542","02 - Av. Joao Batista Rios - Rua Mestre Pedro Leao - Em frente ao Bradesco","-2921451","-39915841","Itarema",,,"","JOHNATAN E KAIO"
"543","03 - CE-085 - Inicio da Av. Manuel Sales Em frente a Placa de Nome Itarema na Entrada da Cidade","-2955573999999999","-39906484","Itarema",,,"","JOHNATAN E KAIO"
"544","04 - Av. Joao Batista Rios - Travessa Manoel Rios - Em cima da Praca Pedra Cheirosa em frente a famacia popular","-2922457","-39913024","Itarema",,,"","JOHNATAN E KAIO"
"545","05 - Av. Rios - Rua Afonso Fontes","-2921022999999999","-39913854","Itarema",,,"","JOHNATAN E KAIO"
"546","06 - Ilha do Guajiru
Praia da Barra. Mulheres de areia
Praca central","-2880826","-39910253","Itarema",,,"","JOHNATAN E KAIO"
"547","07 - Av. Joao Batista Rios - Estrada Para Porto do Barco","-2930686","-39890163","Itarema",,,"","JOHNATAN E KAIO"
"548","08 - Av. Thomas Sabino de Souza
Enfrente a praca da igreja no canteiro
Proximo o BPTUR","-2939637975580397","-3982669029617634","Itarema",,,"","JOHNATAN E KAIO"
"549","BASE DO RAIO - Itarema","-2931125418879736","-3988590288630028","Itarema",,,"","JOHNATAN E KAIO"
"550","01 - CE-178 - Rua General Demetrio - Ref. Estatua de Sao Francisco Trevo que vai para Marco","-3124198","-40085113","Marco",,,"","JOHNATAN E KAIO"
"551","02 - Rua Osterno - Rua Parsival Barroso - Ref. Praca da Matriz","-3123038","-40146861","Marco",,,"","JOHNATAN E KAIO"
"552","03 - Rodovia Rota Turistica Serra da Ibiapaba - Av. Neves Osterno","-3125576999999999","-40151197","Marco",,,"","JOHNATAN E KAIO"
"553","04 - Rodovia Rota Turistica Serra da Ibiapaba - Rua Rios","-3121547000000001","-40150305","Marco",,,"","JOHNATAN E KAIO"
"554","05 - Rua Dep. Francisco Monte - Forum","-3120098303863586","-4014696645950409,5","Marco",,,"","JOHNATAN E KAIO"
"555","06 - Rua Telegrafista Ceci Neves - Rua Parsifal Barroso -
Ref. Igreja Coracao de Jesus","-3120808","-40156892","Marco",,,"","JOHNATAN E KAIO"
"556","07 - Rodovia Rota Turistica Serra da Ibiapaba - Rua Telegrafista Ceci Neves","-3124323","-40157378","Marco",,,"","JOHNATAN E KAIO"
"557","08 - Av. Neves Osterno - Em Frente ao Posto Sao Lucas","-3115038","-40149045","Marco",,,"","JOHNATAN E KAIO"
"558","BASE DO RAIO - Massape","-3522126999999999","-4033755","Massape",,,"","JOHNATAN E KAIO"
"559","01 - Rua Cruzeiro - Rua Luiz Pontes - Em frente ao Hospital Senador Ozires Pontes","-3531439","-40342257","Massape",,,"","JOHNATAN E KAIO"
"560","02 - Estrada p/ Tuina - Tv. Jose Pompilho","-3529768","-40340128","Massape",,,"","JOHNATAN E KAIO"
"561","03 - Av. Senador Ozires Pontes - CE-362 - Rotatoria","-3526314","-40342043","Massape",,,"","JOHNATAN E KAIO"
"562","04 - Tv. Jose Amancio - Tv. Francisco Lira - Em frente a Igreja","-3524181","-40342583","Massape",,,"","JOHNATAN E KAIO"
"563","05 - CE 362 - Estrada para Meruoca","-3517742","-40350073","Massape",,,"","JOHNATAN E KAIO"
"564","06 - Av. Manuel Bezerra, 694 - Tv. Sao Raimundo - Em frente ao Mercadinho Sao Luiz","-3523372999999999","-40351325","Massape",,,"","JOHNATAN E KAIO"
"565","07 - Av. Senador Ozires Pontes - Rua Santo Antonio - Em frente a Creche Antonio Goncalves - Bairro Alto da Cadeia","-3521741","-40347416","Massape",,,"","JOHNATAN E KAIO"
"566","08 - CE-232 - Rua Raimundo Araujo","-3521621","-40336879","Massape",,,"","JOHNATAN E KAIO"
"567","01 - Praca do Farol
REF beira mar","-3407353","-39031083","Paracuru",,,"","JOHNATAN E KAIO"
"568","02 - Rua Beira mar proximidade da Rua Pedro Barroso Meireles
Calcadao comeco dos quiosques
REF proximidade boca do poco","-3405154","-39028148","Paracuru",,,"","JOHNATAN E KAIO"
"569","03 - Rua Cel Jose Carvalho Meireles enfrente a rua Cap. Jose Teles
REF praca da matriz centro comercial","-3409527999999998,5","-39029946","Paracuru",,,"","JOHNATAN E KAIO"
"570","04 - Av. Antonio Sales - Rua Jose Austragesilo","-341071","-39030167","Paracuru",,,"","JOHNATAN E KAIO"
"571","05 - Av. Antonio Sales - Rua Estrada das Maleitas","-3421418","-390337","Paracuru",,,"","JOHNATAN E KAIO"
"572","06 - Av. Antonio Sales com Av. Geraldo Siriaco
REF. entrada da Cidade Rotatoria","-3430918","-3903645","Paracuru",,,"","JOHNATAN E KAIO"
"573","07 - Av. Joao Lopes Meireles com rua Sao Joao Evangelista
REF forum","-3419086000000001","-39029621","Paracuru",,,"","JOHNATAN E KAIO"
"574","08 - Av. Antonio Sales - Rua Menino Jesus","-3416757","-39033444","Paracuru",,,"","JOHNATAN E KAIO"
"575","Base do Raio - Paracuru","-3420239878260692","-3903378009004333","Paracuru",,,"","JOHNATAN E KAIO"
"576","Base do Raio - Paraipaba","-3423462705034347","-3914594160532031","Paraipaba",,,"","JOHNATAN E KAIO"
"577","01 - Rua Flavio Granjeiro - Rua Domingues Rodrigues Viana","-3440393","-39150359","Paraipaba",,,"","JOHNATAN E KAIO"
"578","02 - Av. Maria Moreira - Rua Luis Braga","-3437688","-39148329","Paraipaba",,,"","JOHNATAN E KAIO"
"579","03 - Av. Maria Moreira - Rua Antonio Carneiro - Proximo ao Banco do Brasil","-3428933","-39146646","Paraipaba",,,"","JOHNATAN E KAIO"
"580","04 - Rua Francisco Henrique de Azevedo - Av. Antonio Cordeiro Filho","-334744","-3913773","Paraipaba",,,"","JOHNATAN E KAIO"
"581","05 - CE-162 - Saida Lagoinha e Boa Vista - Proximo ao Raio","-3422461","-3914488","Paraipaba",,,"","JOHNATAN E KAIO"
"582","06 - Rua Luis Braga - Av. Antonio Tabosa - Em frente ao Quero Lanche","-3437935","-39146648","Paraipaba",,,"","JOHNATAN E KAIO"
"583","07 - Av. Domingos Barroso - Rua Pedro Gomes da Silva - Em frente ao Forum","-3433175","-39146749","Paraipaba",,,"","JOHNATAN E KAIO"
"584","08 - CE-085 - CE-162","-3465198","-39160201","Paraipaba",,,"","JOHNATAN E KAIO"
"585","01 - Av. Quinze de Novembro - Rua Antonio Cesario","-3791561999999999","-39256849","Pentecoste",,,"","JOHNATAN E KAIO"
"586","02 - Av. Quinze de Novembro - Rua Jose de Paula Filho","-3796366","-39262427","Pentecoste",,,"","JOHNATAN E KAIO"
"587","03 - CE-341 - CE-162 - Inicio da Ponte Rio Caninde","-3827705","-39265578","Pentecoste",,,"","JOHNATAN E KAIO"
"588","04 - Av. Dr. Jose de Borba - Rua Nossa Sra.","-3796497","-39267913","Pentecoste",,,"","JOHNATAN E KAIO"
"589","05 - Rua Agapito Cordeiro - Rua Luis Soares do Carmo","-3792516","-39273114","Pentecoste",,,"","JOHNATAN E KAIO"
"590","06 - Rua Adolfo Carneiro - Rua Jose Democrito","-3790036999999999","-39271416","Pentecoste",,,"","JOHNATAN E KAIO"
"591","07 - Rua Jose Democrito - Rua Francisco Jose da Silva","-3784971000000001","-39264541","Pentecoste",,,"","JOHNATAN E KAIO"
"592","08 - Rua Amancio Campelo - Rua Dr. Moreira de Azevedo","-3787733","-39276092","Pentecoste",,,"","JOHNATAN E KAIO"
"593","Base do Raio","-3795885999999999","-39268171","Pentecoste",,,"","JOHNATAN E KAIO"
"594","01 -Â CE 178 - Rua Francisco Caetano Silva","-3452170999999999","-40202987","Santana do Acarau",,,"","JOHNATAN E KAIO"
"595","02 -Â Rua Joao Arcanjo - Em Cima da Pracinha","-3455043","-40213633","Santana do Acarau",,,"","JOHNATAN E KAIO"
"596","03 -Â Rua Francisco das Chagas do Nascimento - Rua Jose Oscar Costa - Em Frente ao Estadio Municipal","-3460954","-4020632","Santana do Acarau",,,"","JOHNATAN E KAIO"
"597","04 -Â CE 178 - Em Frente a Delegacia","-3466007","-4021147","Santana do Acarau",,,"","JOHNATAN E KAIO"
"598","05 -Â BR-403 - Em Frente ao Posto de Gasolina","-3481085","-40216779","Santana do Acarau",,,"","JOHNATAN E KAIO"
"599","06 -Â Rua Padre Araquem da Frota 173","-3457056","-40206247","Santana do Acarau",,,"","JOHNATAN E KAIO"
"600","07 - Rua Wilson Megale - Tv. Dr. Jose Mendes","-3462342","-40208243","Santana do Acarau",,,"","JOHNATAN E KAIO"
"601","08 - Av. Prefeito Gerardo Araujo - Em frente ao Parque de Exposicoes","-3459721","-4019875","Santana do Acarau",,,"","JOHNATAN E KAIO"
"602","Vm - Santana do Acarau","-3465748434959973,5","-4021174422934598","Santana do Acarau",,,"","JOHNATAN E KAIO"
"603","01 - Rua Oriano Mendes - Rua Cel. MontÂ´alverne","-36887788","-403454655","Sobral",,,"","JOHNATAN E KAIO"
"604","02 - Av. Monsenhor Aloisio Pinto, 1. 300 - Dom Expedito, Sobral - CE, 62051-225","-370449946262747","-4034405800255104","Sobral",,,"","JOHNATAN E KAIO"
"605","03 - Av. Pimentel Gomes - Av. Dr. Jose Euclides Ferreira Gomes - Av. Pericentral","-3679912","-40348906","Sobral",,,"","JOHNATAN E KAIO"
"606","04 - Av. Fernandes Tavora","-3708906","-40335741","Sobral",,,"","JOHNATAN E KAIO"
"607","05 - Av. Pericentral - Av. Deputado Frederico Ferreira Gomes","-3677168","-40359082","Sobral",,,"","JOHNATAN E KAIO"
"608","06 - Rua Conselheiro Jose Inacio - Rua Coronel Juca - Rua Coronel Rangel","-3689287","-40355373","Sobral",,,"","JOHNATAN E KAIO"
"609","07 - Av. John Sanford","-3675681","-40367371","Sobral",,,"","JOHNATAN E KAIO"
"610","08 - Av. Pimentel Gomes","-3670301","-40342042","Sobral",,,"","JOHNATAN E KAIO"
"611","09 - Av. do Contorno - Rua Brasil Oiticica","-3680480000000001,5","-40355692","Sobral",,,"","JOHNATAN E KAIO"
"612","10 - Rua 13 de Maio - Rua 12 de Outubro - Rua da Felicidade - Rua Newton Xerez","-3679529","-40371501","Sobral",,,"","JOHNATAN E KAIO"
"613","11 - Av. Min. Cesar Cals - Rua Francisco Alfredo Cavalcante","-36766703","-403726875","Sobral",,,"","JOHNATAN E KAIO"
"614","12 - Av. John Sanford - Av. Cleto Ferreira da Ponte","-3657054","-40377159","Sobral",,,"","JOHNATAN E KAIO"
"615","13 - Av. Dom Jose Tupinamba da Frota","-3692142","-40358338","Sobral",,,"","JOHNATAN E KAIO"
"616","01 - Trevo - Entrada da Cidade","-3372977000000001","-3929419","Trairi",,,"","JOHNATAN E KAIO"
"617","02 - Presidio","-3305734","-39270128","Trairi",,,"","JOHNATAN E KAIO"
"618","03 - Rua Joao Oliveira Rola","-327763","-39268135","Trairi",,,"","JOHNATAN E KAIO"
"619","04 - Av. Cesar Calis","-3278317","-3926479","Trairi",,,"","JOHNATAN E KAIO"
"620","05 - Rua Dr. Jose da Silveira - Rua Professor Joao Veronica","-3276184","-39265861","Trairi",,,"","JOHNATAN E KAIO"
"621","06 - Rua Mane Garrincha - Rua Furtonato Barroso","-3273736","-3926754","Trairi",,,"","JOHNATAN E KAIO"
"622","07 - Rua Raimundo Nato - CE-346","-322357","-3926994","Trairi",,,"","JOHNATAN E KAIO"
"623","08 - Av. Beira Mar","-3220607","-39273524","Trairi",,,"","JOHNATAN E KAIO"
"624","09 - Av. Doca Malaquias","-3238485","-39234613","Trairi",,,"","JOHNATAN E KAIO"
"625","10 - Rua Manoel Teixeira - Rua Raimundo Nonato Ribeiro","-3276886999999999","-39268111","Trairi",,,"","JOHNATAN E KAIO"
"626","01 - Rua Coronel Jose Leite - Rua Jose Nereu Goncalves","-6942693","-38972832","Aurora",,,"","MARCELO E JOCIAS"
"627","02 - Rua Bela Vista - Rua do Cruzeiro - Em Frente a Capela Sao Francisco Aurora","-6940877","-38972639","Aurora",,,"","MARCELO E JOCIAS"
"628","03 - Rua Antonio Pio Castro - Av. Santos Dumont","-6943459","-3896679","Aurora",,,"","MARCELO E JOCIAS"
"629","04 - Av. Vicente Tavares Simoes - Em Frente a Delegacia","-6943018","-38957093","Aurora",,,"","MARCELO E JOCIAS"
"630","05 - Av. Joao Joaquim dos Santos - Rua Cel. Miguel Rodrigues","-694817","-38965705","Aurora",,,"","MARCELO E JOCIAS"
"631","06 - Rua Cicero Jose do  Nascimento - Estrada do Logradourozinho","-6942862999999999","-38977056","Aurora",,,"","MARCELO E JOCIAS"
"632","07 - Av. Antonio Ricardo - Rua Coronel Botelho Leite","-6942967999999999","-38969987","Aurora",,,"","MARCELO E JOCIAS"
"633","08 - Rua Sebastiao Alves Pereira - Rua Sete de Setembro","-694222","-38967477","Aurora",,,"","MARCELO E JOCIAS"
"634","BASE DO RAIO","-6942998579355133","-3897690059094899","Aurora",,,"","MARCELO E JOCIAS"
"635","01 - Av. Leao Sampaio","-7308836000000001","-39307339","Barbalha",,,"","MARCELO E JOCIAS"
"636","02 - Av. Jose Bernardino - Cagece","-7306007","-39298997","Barbalha",,,"","MARCELO E JOCIAS"
"637","03 - Av. Gustavo Barroso - Av. Paulo Mauricio","-7323368","-39300827","Barbalha",,,"","MARCELO E JOCIAS"
"638","04 - Av. Salustiano C Souza - Rua 10 CE-293","-7310122","-39306919","Barbalha",,,"","MARCELO E JOCIAS"
"639","05 - Rua Maj. Sampaio - Rua Cel. Joao Coelho","-7312477","-39302903","Barbalha",,,"","MARCELO E JOCIAS"
"640","06 - Rua Princesa Isabel - Rua 12","-7309925","-39301999","Barbalha",,,"","MARCELO E JOCIAS"
"641","07 - Rua Zuca Sampaio - Rua T 8","-7319378381834465","-3930213378996119","Barbalha",,,"","MARCELO E JOCIAS"
"642","08 - Av. Coronel Coelho - Rua Pinto Madeira","-7309345","-39303458","Barbalha",,,"","MARCELO E JOCIAS"
"643","09 - Rua Princesa Isabel - Rua 7 de Setembro","-7311472","-39301826","Barbalha",,,"","MARCELO E JOCIAS"
"644","10 - Rua Dom Pedro I - Rua Nelory Filgueira","-730882","-39304225","Barbalha",,,"","MARCELO E JOCIAS"
"645","11 - Complexo Social Mais Infancia de Barbalha - Avenida Jules Rimet - Bela Vista, Barbalha - CE","-7,32158453225311E+15","-3930011814589967","Barbalha",,,"","MARCELO E JOCIAS"
"646","Ponto 01","-7494659000000001","-38989738","Brejo Santo",,,"","MARCELO E JOCIAS"
"647","Ponto 02","-7484258","-39006892","Brejo Santo",,,"","MARCELO E JOCIAS"
"648","Ponto 03","-7487555","-38995456","Brejo Santo",,,"","MARCELO E JOCIAS"
"649","Ponto 04","-7491755","-38975874","Brejo Santo",,,"","MARCELO E JOCIAS"
"650","Ponto 05","-7507842","-38988","Brejo Santo",,,"","MARCELO E JOCIAS"
"651","Ponto 06","-749656","-38984533","Brejo Santo",,,"","MARCELO E JOCIAS"
"652","Ponto 07","-7477349999999999","-38980853","Brejo Santo",,,"","MARCELO E JOCIAS"
"653","Ponto 08 - Forum","-7491756780000001","-3897944485","Brejo Santo",,,"","MARCELO E JOCIAS"
